knot,crossings,sticks,input_min_dist
K13a4793,13,12,0.0029519232596948311
K13a4794,13,12,0.0064796960305306822
K13a4795,13,12,0.0018290156684493541
K13a4796,13,12,0.0013585080177014248
K13a4797,13,12,0.00096902562024126318
K13a4798,13,12,0.0017519234754091956
K13a4799,13,13,0.0018441703222193593
K13a48,13,13,0.00095498222359980279
K13a480,13,13,0.001707546792385685
K13a4800,13,13,0.00088691753526066075
K13a4801,13,12,0.0024353613283967213
K13a4802,13,12,0.0026900536230308504
K13a4803,13,12,0.00076746378424642141
K13a4804,13,12,0.01296950448207379
K13a4805,13,12,0.0049684767188461782
K13a4806,13,13,0.0018535668962970249
K13a4807,13,12,0.0041740503126320456
K13a4808,13,12,0.00071873252311929574
K13a4809,13,12,0.0002470102862392545
K13a481,13,13,0.0045058356101299133
K13a4810,13,12,0.0035765417346236891
K13a4811,13,12,0.00013564415604087378
K13a4812,13,12,0.00098652019849927524
K13a4813,13,12,0.0030615106806901452
K13a4814,13,12,0.0027891814003204365
K13a4815,13,12,0.0014794833725486174
K13a4816,13,12,0.0026630159781445835
K13a4817,13,12,0.0014355157759967172
K13a4818,13,12,0.00045308004930525901
K13a4819,13,12,0.0066575329562104197
K13a482,13,13,0.0059454175997239404
K13a4820,13,12,0.014206158640133667
K13a4821,13,12,0.00044723222370172185
K13a4822,13,13,0.003045889568889501
K13a4823,13,13,0.0013020296858461758
K13a4824,13,13,0.00095717545505839537
K13a4825,13,13,0.0024049936566568524
K13a4826,13,12,0.0012958878806879014
K13a4827,13,12,0.0041787914368798538
K13a4828,13,13,0.00057871605440630548
K13a4829,13,13,0.00047101383230858972
K13a483,13,12,0.0073286272230932538
K13a4830,13,13,0.00080929114214539459
K13a4831,13,13,0.0014810429343388818
K13a4832,13,13,0.00036218870121560489
K13a4833,13,12,0.0020495620745177453
K13a4834,13,13,0.0024701612725793569
K13a4835,13,13,0.011089193077205088
K13a4836,13,12,0.00090444465759267336
K13a4837,13,12,0.00833310027275911
K13a4838,13,12,0.0030693796430035277
K13a4839,13,12,0.00088149167789082787
K13a484,13,12,0.0011921827453878291
K13a4840,13,12,0.00032176728315449533
K13a4841,13,12,0.0010856287521013954
K13a4842,13,12,0.0057957682505004647
K13a4843,13,12,0.0018385547766538717
K13a4844,13,12,0.0031488550337009469
K13a4845,13,12,0.0016591425475484583
K13a4846,13,12,0.0045717597106875027
K13a4847,13,12,0.0022583739171091466
K13a4848,13,12,4.1879725791534251e-05
K13a4849,13,12,0.0017959832723519358
K13a485,13,12,0.0035393882231094238
K13a4850,13,12,0.00019624314203129327
K13a4851,13,12,0.00074844725598586972
K13a4852,13,12,0.00914629108083931
K13a4853,13,12,0.013095778231470396
K13a4854,13,12,0.0032083353682391949
K13a4855,13,12,0.0040177469982862358
K13a4856,13,12,0.0023841417215305664
K13a4857,13,12,0.00071653047215718027
K13a4858,13,13,0.0064046346043431486
K13a4859,13,12,0.0091972321703579704
K13a486,13,12,0.0074726140886353419
K13a4860,13,12,0.0013785261875812814
K13a4861,13,12,0.001935674605749838
K13a4862,13,13,0.0047680190524274262
K13a4863,13,13,0.0010781071244646183
K13a4864,13,13,0.0065504256709722746
K13a4865,13,13,0.0035016969275653335
K13a4866,13,13,0.0012711262473380541
K13a4867,13,13,0.00069906946279004877
K13a4868,13,13,0.00049217352762625762
K13a4869,13,13,0.0013164745648283143
K13a487,13,12,0.00058376145000830462
K13a4870,13,13,0.0087670937491126054
K13a4871,13,13,0.0025849187981605709
K13a4872,13,13,0.00037204769806407624
K13a4873,13,13,0.0069364517744674873
K13a4874,13,13,0.0011047052316242745
K13a4875,13,13,2.0998136785339018e-05
K13a4876,13,13,0.0014190823787373539
K13a4877,13,13,0.0010064329313176556
K13a4878,13,13,7.7609365968173973e-05
K13a488,13,12,0.00078071209067273075
K13a489,13,12,0.0025259021716825679
K13a49,13,13,0.0063284387647532534
K13a490,13,12,0.00037655517083746894
K13a491,13,13,0.00089320059692762476
K13a492,13,13,0.0043664834260658874
K13a493,13,12,0.00018373045531702657
K13a494,13,13,0.00062508255731893981
K13a495,13,13,0.0035064017553993543
K13a496,13,13,0.0011062365157739787
K13a497,13,12,0.013444521313576282
K13a498,13,12,0.00089348405517341157
K13a499,13,13,0.004993811350337371
K13a5,13,12,0.00053705763435772983
K13a50,13,12,0.0021218001318789076
K13a500,13,12,0.001357822999325227
K13a501,13,13,9.1160875773878291e-05
K13a502,13,13,0.0029912778096904354
K13a503,13,13,0.0012607310470305248
K13a504,13,13,0.0013031848072312523
K13a505,13,12,0.0011830990336173445
K13a506,13,12,0.0097168876924368618
K13a507,13,12,0.0017903486959642335
K13a508,13,12,0.006652556824789998
K13a509,13,12,0.0018763022320247768
K13a51,13,12,0.0031911993746909398
K13a510,13,12,0.0048735767843767208
K13a511,13,12,0.0047881869955283237
K13a512,13,12,0.0042271323684603445
K13a513,13,12,0.0038080521343139932
K13a514,13,12,0.012714852615492959
K13a515,13,13,0.0001799480858100546
K13a516,13,12,0.00039035881163943816
K13a517,13,12,0.001165398891592588
K13a518,13,12,7.8051364822440665e-05
K13a519,13,12,0.0004581360676257656
K13a52,13,12,0.0012487616138136708
K13a520,13,12,0.0039579456045670995
K13a521,13,13,0.0047889737677893271
K13a522,13,12,0.0022650219286228426
K13a523,13,13,0.00089513265572352234
K13a524,13,13,0.0017543946503465475
K13a525,13,12,0.00074383099180003165
K13a526,13,12,0.0013715010358054099
K13a527,13,13,3.7486550463884435e-05
K13a528,13,12,0.0064002270261070493
K13a529,13,12,0.0035513689040197515
K13a53,13,12,0.0064197718068868294
K13a530,13,12,0.0021652618400013154
K13a531,13,12,0.0031389353502295123
K13a532,13,13,0.01742460177505864
K13a533,13,13,0.0033255588761915678
K13a534,13,13,0.00043754496614200353
K13a535,13,13,0.00099524437967572006
K13a536,13,13,0.00090793745257499857
K13a537,13,12,0.0041796353197800541
K13a538,13,12,0.0010727229385220736
K13a539,13,12,0.0017264664899546316
K13a54,13,13,0.0014408118156514931
K13a540,13,12,0.00037187576505758345
K13a541,13,13,0.0011095849484960983
K13a542,13,13,0.0033050427693485543
K13a543,13,13,0.001169705795275788
K13a544,13,13,0.0016126852313308189
K13a545,13,13,0.0014149840056391623
K13a546,13,12,0.00090042943283350114
K13a547,13,13,0.0015321703175677306
K13a548,13,13,0.0033543146599947027
K13a549,13,13,0.0032823530181412411
K13a55,13,12,0.00068932239313712162
K13a550,13,12,0.0015292822300545428
K13a551,13,13,0.0019024881329963092
K13a552,13,13,0.00027597886465495996
K13a553,13,13,0.0022047411745807388
K13a554,13,12,0.001010815649445246
K13a555,13,13,0.0027593346406127512
K13a556,13,13,0.00013333397943374192
K13a557,13,12,0.0050623200898176866
K13a558,13,13,0.0028390661416190571
K13a559,13,13,0.00013416568706794464
K13a56,13,12,0.0021404267968199104
K13a560,13,13,0.0026052455765637221
K13a561,13,13,0.01864504470661402
K13a562,13,12,0.0046430850089291915
K13a563,13,12,0.00078120150135912937
K13a564,13,13,2.127305339438652e-06
K13a565,13,13,0.0057576651409185688
K13a566,13,13,0.0027829439144779066
K13a567,13,13,0.00031438980128334376
K13a568,13,12,0.0010335133588731979
K13a569,13,13,0.0022114140488317287
K13a57,13,12,0.0052108780806535658
K13a570,13,12,0.00033080652298359524
K13a571,13,13,0.00089202049822903484
K13a572,13,13,0.0041037306645224066
K13a573,13,12,0.00044996888496409048
K13a574,13,13,0.0025893102323768548
K13a575,13,13,0.0042475170542540979
K13a576,13,13,0.0007328411570975352
K13a577,13,12,0.0037341603344177893
K13a578,13,13,0.0066991094484645563
K13a579,13,13,0.010669079326265917
K13a58,13,12,0.00015131084199400543
K13a580,13,13,0.0037952286514298808
K13a581,13,13,0.0060158331334275996
K13a582,13,12,3.5835367853709162e-05
K13a583,13,12,0.0043314952075089305
K13a584,13,13,0.0014599725783458507
K13a585,13,13,0.00051838206191632792
K13a586,13,13,0.0015713640553671625
K13a587,13,13,0.019530938718137658
K13a588,13,13,0.00061434463943370625
K13a589,13,12,0.0020034138472633705
K13a59,13,12,0.010307983231091907
K13a590,13,12,0.001879100232222938
K13a591,13,13,0.00080518924514959647
K13a592,13,13,0.0043580853429466358
K13a593,13,12,0.0017185001269793925
K13a594,13,13,0.0029167530843138365
K13a595,13,13,0.00040158766513708291
K13a596,13,13,0.013234514285394178
K13a597,13,13,0.0040452364024033804
K13a598,13,13,0.0015189588172265149
K13a599,13,12,0.003636963546027534
K13a6,13,13,0.0046606886132758351
K13a60,13,12,0.007253810261974661
K13a600,13,13,0.0013208808284151977
K13a601,13,13,0.000334239765470629
K13a602,13,12,0.0045116415218494788
K13a603,13,13,0.00070635263171011699
K13a604,13,12,0.00028627939242018902
K13a605,13,13,0.00013680178495827561
K13a606,13,12,0.0049605367428611448
K13a607,13,12,0.0026254319710281651
K13a608,13,12,0.0036587059084002191
K13a609,13,12,0.0047892447778633508
K13a61,13,12,0.0018940920690814547
K13a610,13,12,0.0017630308741867933
K13a611,13,13,0.0013953494046554746
K13a612,13,13,0.0031381816429044123
K13a613,13,12,0.00081124982673926743
K13a614,13,12,0.0015606013142022744
K13a615,13,12,9.8243392835225505e-05
K13a616,13,12,0.00034072672561055549
K13a617,13,12,0.0016836590311297723
K13a618,13,12,6.2034711206355143e-05
K13a619,13,12,0.0028401147993202852
K13a62,13,13,0.0067308100324777222
K13a620,13,13,0.00057532448405694806
K13a621,13,13,0.0068062611830529661
K13a622,13,12,0.0025712412280917921
K13a623,13,12,0.0031457088593476248
K13a624,13,13,0.0046265945917324169
K13a625,13,13,0.00099763742515854683
K13a626,13,12,0.00080509042505209243
K13a627,13,13,0.0038570206509865789
K13a628,13,13,0.00054167759550964437
K13a629,13,12,0.0023618693712012923
K13a63,13,12,0.012333470969150197
K13a630,13,12,0.0013544255471441998
K13a631,13,12,0.00016257778072269693
K13a632,13,12,0.00044135909600778565
K13a633,13,13,0.00082690961574043956
K13a634,13,12,0.0005828399909814006
K13a635,13,12,0.009651765419447348
K13a636,13,13,0.0047337025182089239
K13a637,13,13,0.0087328492137279858
K13a638,13,12,6.2247988477278112e-06
K13a639,13,13,0.0035201364364514979
K13a64,13,12,0.0014186112014747769
K13a640,13,13,0.00046324458901748412
K13a641,13,13,0.0007543696172330255
K13a642,13,12,0.0030549797437212749
K13a643,13,13,0.00024867809031078273
K13a644,13,13,0.0013208626944139566
K13a645,13,13,0.0029680295142082997
K13a646,13,13,0.0032775845371250138
K13a647,13,13,0.00011392166876290255
K13a648,13,13,0.0050645320869520932
K13a649,13,13,0.00083497552839108128
K13a65,13,13,0.0032926042565788057
K13a650,13,13,0.0031886945858515202
K13a651,13,12,0.0083456497094633649
K13a652,13,13,0.0027991139289962161
K13a653,13,13,0.0012118070834589675
K13a654,13,12,0.0031533775996024542
K13a655,13,13,0.0056129935723829259
K13a656,13,12,0.00094913288594198817
K13a657,13,13,0.0034412761525974048
K13a658,13,13,0.0026932306542842839
K13a659,13,12,0.0094676588325842241
K13a66,13,13,0.0040818138557350905
K13a660,13,13,0.0040209075496717888
K13a661,13,13,0.0032601121821552383
K13a662,13,12,0.0044336771535937944
K13a663,13,12,0.0028285643496249284
K13a664,13,13,0.0012456841044306006
K13a665,13,13,0.0010307616279893619
K13a666,13,13,0.00042707871783682276
K13a667,13,13,0.0051835349404361014
K13a668,13,12,0.0025710056445626454
K13a669,13,12,0.0020514812957933928
K13a67,13,12,0.0034944832062688068
K13a670,13,12,0.0034369778938823639
K13a671,13,12,0.0060825997436291333
K13a672,13,12,0.0026665286921865121
K13a673,13,13,0.00063187649874161731
K13a674,13,12,0.0070534675045204652
K13a675,13,13,0.0031427742606033979
K13a676,13,12,0.00021291601704239655
K13a677,13,12,0.00067605056414499654
K13a678,13,12,0.0018997119123115756
K13a679,13,12,0.00037294014160813715
K13a68,13,13,0.0098316118010894089
K13a680,13,12,0.00021843782946751511
K13a681,13,12,0.004270768263012167
K13a682,13,12,0.0011236836359657496
K13a683,13,12,0.0086481318033905744
K13a684,13,12,0.0012450907786718945
K13a685,13,12,0.0069118932791569099
K13a686,13,12,0.00019724005964950498
K13a687,13,12,0.0019063349050565271
K13a688,13,12,0.00038506665356533655
K13a689,13,12,0.0023202031744880142
K13a69,13,12,0.0011150788754189331
K13a690,13,12,0.0036008616044564609
K13a691,13,12,0.00075177440682426967
K13a692,13,12,0.0029021700587217301
K13a693,13,12,0.0030580077909091708
K13a694,13,13,0.0066689241326041435
K13a695,13,12,0.00064031461760694834
K13a696,13,12,0.0010441904293779381
K13a697,13,12,0.0018644538938821205
K13a698,13,12,0.0015187578790876845
K13a699,13,12,0.0025363149005104605
K13a7,13,13,0.0078240991884652809
K13a70,13,13,0.00069528129488309934
K13a700,13,12,0.0028921340176877252
K13a701,13,13,0.0014034828831368574
K13a702,13,13,0.0032669561450529021
K13a703,13,12,0.0034368711333397921
K13a704,13,12,0.0083191922458715536
K13a705,13,12,0.014742943993794153
K13a706,13,12,0.0021400808043023443
K13a707,13,12,0.0020343853348296962
K13a708,13,13,0.00057645994285519613
K13a709,13,13,0.0048925434402490855
K13a71,13,12,0.00031020373594435748
K13a710,13,13,0.010758001309038387
K13a711,13,13,0.0023945835384313707
K13a712,13,12,0.0023539284757104675
K13a713,13,12,0.00058623017648148858
K13a714,13,12,0.0023771056781351795
K13a715,13,12,0.00085119559152657047
K13a716,13,12,0.0024390282363153403
K13a717,13,13,0.0016496195055541545
K13a718,13,13,0.0023933747642218804
K13a719,13,13,0.0019247846886203737
K13a72,13,13,0.0010092404380015504
K13a720,13,13,0.00038224125651916356
K13a721,13,12,0.0088716802602545521
K13a722,13,12,0.0030972840875336193
K13a723,13,12,0.0041108367454460726
K13a724,13,12,0.0059235297319144712
K13a725,13,12,0.00088153148489642094
K13a726,13,12,0.00063017760517923766
K13a727,13,12,8.9130957583358211e-05
K13a728,13,12,0.001654542600513065
K13a729,13,12,0.0041685782791816492
K13a73,13,13,0.0079569447045608529
K13a730,13,12,0.003762658207543239
K13a731,13,12,0.0032790639548681407
K13a732,13,12,0.0065715018885017188
K13a733,13,12,0.0055222135062316631
K13a734,13,13,0.0038104060574788907
K13a735,13,13,0.0064387764614528059
K13a736,13,13,0.0024903673531382624
K13a737,13,13,0.0031045884037888944
K13a738,13,12,0.0024180660281959633
K13a739,13,12,0.004548347475864121
K13a74,13,13,0.0025596696774649237
K13a740,13,12,0.0046670070650830916
K13a741,13,13,0.0069341472015965197
K13a742,13,13,0.0031740430919689555
K13a743,13,12,0.0046090215168196284
K13a744,13,12,0.0033187505174873491
K13a745,13,12,0.00050951276568087054
K13a746,13,12,0.0060171533687688244
K13a747,13,12,0.0023013371232126472
K13a748,13,12,0.0041410977263453951
K13a749,13,12,0.00096666603100811386
K13a75,13,13,0.01092958592171351
K13a750,13,12,0.0037048010757326747
K13a751,13,12,0.0058135301174627521
K13a752,13,12,0.00046206655788022337
K13a753,13,12,0.0010924142216185784
K13a754,13,13,0.001422761080135657
K13a755,13,12,0.00020367809980164931
K13a756,13,12,0.00030461052859516392
K13a757,13,12,2.5487341277415289e-05
K13a758,13,12,0.0040426942932960865
K13a759,13,13,6.0241630012164313e-05
K13a76,13,13,0.00063576325041234626
K13a760,13,13,0.0001270899742271622
K13a761,13,12,0.0027190549922306811
K13a762,13,12,0.00039089519241376579
K13a763,13,12,0.0011524010832176079
K13a764,13,12,0.0082301739880868228
K13a765,13,12,0.00082044020949712405
K13a766,13,12,0.00054246355077772982
K13a767,13,12,0.00070054898587314782
K13a768,13,12,0.000432648306611774
K13a769,13,13,0.011216459021921759
K13a77,13,12,0.00066841287887657477
K13a770,13,12,0.0049605633176022556
K13a771,13,12,0.0022699655134721108
K13a772,13,12,0.0019908839550580757
K13a773,13,12,0.0036654067977236618
K13a774,13,12,0.0016922799220810099
K13a775,13,13,0.0028737221737384936
K13a776,13,12,9.5853260617847702e-05
K13a777,13,12,0.0010313138308997054
K13a778,13,12,0.0018578298086512493
K13a779,13,12,0.0027922826192087612
K13a78,13,13,0.0045127958889670562
K13a780,13,12,0.00013191534359739297
K13a781,13,13,0.0006236364796227237
K13a782,13,12,0.00056846905318923648
K13a783,13,12,0.0013641673980427183
K13a784,13,12,0.0064248635918593474
K13a785,13,12,0.0034945715864432739
K13a786,13,12,0.008271744563462656
K13a787,13,12,0.0011880186964208649
K13a788,13,13,0.0057758712436361964
K13a789,13,12,0.0048518077832476426
K13a79,13,13,0.00090166218455228233
K13a790,13,12,0.0012389761891650911
K13a791,13,12,0.00031222064491632872
K13a792,13,12,0.0021856544463253803
K13a793,13,12,0.0012268759700393189
K13a794,13,12,0.00081510046766850453
K13a795,13,12,3.7426220967459944e-05
K13a796,13,12,0.0050205527552153193
K13a797,13,13,0.0017573017499920294
K13a798,13,12,0.0016649977634315696
K13a799,13,12,0.00022045403823151648
K13a8,13,13,0.013042978916023152
K13a80,13,13,0.00035168773819294606
K13a800,13,12,0.0062403617326133821
K13a801,13,12,0.00014530544310460165
K13a802,13,12,0.0023973792866025597
K13a803,13,13,0.013525548779113421
K13a804,13,13,0.0065285104161948992
K13a805,13,13,0.0011243555993085213
K13a806,13,12,0.0097428316711587973
K13a807,13,12,0.0020706439296977962
K13a808,13,12,0.00029364966685368311
K13a809,13,12,0.00060146844303485497
K13a81,13,12,0.0031822204451481067
K13a810,13,12,0.0051004341020756006
K13a811,13,12,0.00064904910267940292
K13a812,13,12,0.0044699738054038377
K13a813,13,12,0.00051637298159517978
K13a814,13,12,0.0034312750206495538
K13a815,13,12,0.0010463573551381144
K13a816,13,13,0.0010764740414502946
K13a817,13,12,0.0082011932219283774
K13a818,13,12,0.0020821240874147775
K13a819,13,12,0.013046548870380372
K13a82,13,12,0.00079312870599448058
K13a820,13,12,0.0013775582227033107
K13a821,13,13,0.0026338519875762911
K13a822,13,12,1.5642153389091066e-06
K13a823,13,13,0.0052204375246834196
K13a824,13,13,0.002981385364261578
K13a825,13,13,0.002136231346508804
K13a826,13,12,0.0074735071726088204
K13a827,13,13,0.0076539774189972789
K13a828,13,13,0.0012255168310968739
K13a829,13,13,9.0070304312327504e-05
K13a83,13,12,0.00083312129801348567
K13a830,13,12,0.00062057248312553514
K13a831,13,12,0.0018282458625220644
K13a832,13,12,0.0026986341783647701
K13a833,13,12,0.006239440113028967
K13a834,13,13,0.0040532696954411153
K13a835,13,13,0.0006864168843295985
K13a836,13,12,0.0033222676554307265
K13a837,13,12,0.0033065843043228794
K13a838,13,13,3.5908725290594987e-05
K13a839,13,12,0.00411522797701436
K13a84,13,12,0.00031949327717822017
K13a840,13,12,0.00018776264500473165
K13a841,13,12,0.0085389596605048267
K13a842,13,13,0.002808641561151677
K13a843,13,13,0.0014183623472475697
K13a844,13,13,0.0051220540621109414
K13a845,13,12,5.44892749000541e-06
K13a846,13,13,0.0023350091776365581
K13a847,13,12,0.00022737831040131376
K13a848,13,13,0.0028595888975349866
K13a849,13,12,0.0018559896038511012
K13a85,13,13,0.00012297147395952138
K13a850,13,12,0.00057048253067449846
K13a851,13,13,0.0042755657365100355
K13a852,13,12,0.0018355192223694879
K13a853,13,12,0.00035044645100256052
K13a854,13,12,0.0022762250385526292
K13a855,13,12,0.0012387477768165134
K13a856,13,12,0.0015995321028608553
K13a857,13,12,0.0035240688027466955
K13a858,13,13,0.0039369103084148467
K13a859,13,12,0.0059271564614437888
K13a86,13,13,0.0063075355026440344
K13a860,13,12,0.0005936912192004805
K13a861,13,13,0.0015254353748962825
K13a862,13,13,0.0053714550290925771
K13a863,13,13,0.001531745187834322
K13a864,13,13,0.00066125401016429942
K13a865,13,13,0.00049751325270802615
K13a866,13,13,0.012741776264163222
K13a867,13,12,0.00029070289001873574
K13a868,13,12,0.0023701264948378094
K13a869,13,13,0.0020823758854073586
K13a87,13,13,0.0011525214422517405
K13a870,13,12,0.0032405570074818327
K13a871,13,12,0.0008220274781582912
K13a872,13,12,0.00028770469969371362
K13a873,13,12,0.0022223852144298913
